9.112511277198791504e-01,8.874882012605667114e-02
1.281330594792962074e-03,9.987187385559082031e-01
9.998453855514526367e-01,1.545594132039695978e-04
9.952002763748168945e-01,4.799663089215755463e-03
1.000000000000000000e+00,4.537100404579386126e-13
6.796861998736858368e-05,9.999320507049560547e-01
9.967304468154907227e-01,3.269548062235116959e-03
9.982738494873046875e-01,1.726197777315974236e-03
9.999998807907104492e-01,9.408942958089028252e-08
1.109730729076212341e-13,1.000000000000000000e+00
9.953277111053466797e-01,4.672300070524215698e-03
9.999996423721313477e-01,3.824222574166924460e-07
9.956743121147155762e-01,4.325698595494031906e-03
2.444803267717361450e-01,7.555196285247802734e-01
9.972557425498962402e-01,2.744284458458423615e-03
9.889667630195617676e-01,1.103321556001901627e-02
9.980129003524780273e-01,1.987056341022253036e-03
3.075345830438891426e-06,9.999969005584716797e-01
4.211057384964078665e-04,9.995788931846618652e-01
3.921154420822858810e-03,9.960787892341613770e-01
4.291893243789672852e-01,5.708107352256774902e-01
9.860306978225708008e-01,1.396924629807472229e-02
9.928292632102966309e-01,7.170752156525850296e-03
9.036407470703125000e-01,9.635926038026809692e-02
9.660450814408250153e-06,9.999903440475463867e-01
1.787889897823333740e-01,8.212109804153442383e-01
2.915372848510742188e-01,7.084627151489257812e-01
2.687337882889551111e-06,9.999972581863403320e-01
7.126033790827435155e-11,1.000000000000000000e+00
3.692870493978261948e-03,9.963071346282958984e-01
2.629662958497647196e-05,9.999736547470092773e-01
1.935734908329322934e-04,9.998064637184143066e-01
1.267117932002292946e-05,9.999873638153076172e-01
1.152157677667938265e-14,1.000000000000000000e+00
3.444615614967005968e-08,1.000000000000000000e+00
9.816617369651794434e-01,1.833820715546607971e-02
9.197110533714294434e-01,8.028897643089294434e-02
9.979841709136962891e-01,2.015841891989111900e-03
1.582054376392250106e-09,1.000000000000000000e+00
9.933328032493591309e-01,6.667222362011671066e-03
9.764341115951538086e-01,2.356591634452342987e-02
9.974516034126281738e-01,2.548426622524857521e-03
8.156005144119262695e-01,1.843994557857513428e-01
9.991969466209411621e-01,8.030621684156358242e-04
9.871106147766113281e-01,1.288939826190471649e-02
9.899479150772094727e-01,1.005211286246776581e-02
1.364677245874190703e-05,9.999864101409912109e-01
9.999877214431762695e-01,1.222534683620324358e-05
9.605556130409240723e-01,3.944443911314010620e-02
1.000000000000000000e+00,4.875027613198286157e-22
6.351285719574661925e-08,9.999998807907104492e-01
6.510390043258666992e-01,3.489609956741333008e-01
9.738619327545166016e-01,2.613813430070877075e-02
8.260998129844665527e-01,1.739002168178558350e-01
3.651984097075011704e-12,1.000000000000000000e+00
9.970757961273193359e-01,2.924182219430804253e-03
9.997349381446838379e-01,2.650394453667104244e-04
9.947071671485900879e-01,5.292839370667934418e-03
2.061100303762941621e-07,9.999997615814208984e-01
9.865043759346008301e-01,1.349559705704450607e-02
9.960443973541259766e-01,3.955651540309190750e-03
9.943292737007141113e-01,5.670714657753705978e-03
9.916316866874694824e-01,8.368272334337234497e-03
8.895793557167053223e-01,1.104206740856170654e-01
9.999891519546508789e-01,1.089745455828960985e-05
1.244402751326560974e-01,8.755596876144409180e-01
9.998891353607177734e-01,1.108897704398259521e-04
9.999990463256835938e-01,9.626052133171469904e-07
9.959954023361206055e-01,4.004598595201969147e-03
3.527508378028869629e-01,6.472491621971130371e-01
1.182039560530499349e-20,1.000000000000000000e+00
5.397313884714094456e-08,1.000000000000000000e+00
9.906629323959350586e-01,9.336988441646099091e-03
9.939463734626770020e-01,6.053595338016748428e-03
9.877910614013671875e-01,1.220896001905202866e-02
9.143822789192199707e-01,8.561773598194122314e-02
2.182141989469528198e-01,7.817858457565307617e-01
9.823414087295532227e-01,1.765857636928558350e-02
9.970941543579101562e-01,2.905896166339516640e-03
9.978905320167541504e-01,2.109429799020290375e-03
3.596314927563071251e-04,9.996403455734252930e-01
6.040772423148155212e-04,9.993959665298461914e-01
3.289622046986906412e-12,1.000000000000000000e+00
9.771049022674560547e-01,2.289502695202827454e-02
1.464133262634277344e-01,8.535867333412170410e-01
4.649356007575988770e-02,9.535064101219177246e-01
1.468547566219058353e-06,9.999985694885253906e-01
1.000000000000000000e+00,3.610249469168658187e-12
9.023564457893371582e-01,9.764355421066284180e-02
9.996110796928405762e-01,3.889980434905737638e-04
1.541381834613275714e-06,9.999984502792358398e-01
3.012010129168629646e-04,9.996988773345947266e-01
7.352470159530639648e-01,2.647529840469360352e-01
1.879609376192092896e-02,9.812039732933044434e-01
9.998716115951538086e-01,1.283917954424396157e-04
1.896877656690776348e-03,9.981031417846679688e-01
7.178809046745300293e-01,2.821190655231475830e-01
5.505193089588855671e-12,1.000000000000000000e+00
9.671062231063842773e-01,3.289369866251945496e-02
8.326625227928161621e-01,1.673374623060226440e-01
9.872226715087890625e-01,1.277734059840440750e-02
1.483874889629532845e-08,1.000000000000000000e+00
9.997462630271911621e-01,2.537786785978823900e-04
9.994515776634216309e-01,5.484275170601904392e-04
9.999507665634155273e-01,4.927703776047565043e-05
5.674814351069867868e-12,1.000000000000000000e+00
7.991086840629577637e-01,2.008912861347198486e-01
8.568446040153503418e-01,1.431553959846496582e-01
9.938272833824157715e-01,6.172729190438985825e-03
2.558286915643748216e-09,1.000000000000000000e+00
9.979552030563354492e-01,2.044766442850232124e-03
5.062487721443176270e-01,4.937512576580047607e-01
9.999849796295166016e-01,1.502603754488518462e-05
1.607449958730688966e-12,1.000000000000000000e+00
9.958724379539489746e-01,4.127597436308860779e-03
9.963880777359008789e-01,3.611981868743896484e-03
9.573980569839477539e-01,4.260189086198806763e-02
2.247446626424789429e-01,7.752552628517150879e-01
9.351408481597900391e-01,6.485920399427413940e-02
8.638004660606384277e-01,1.361995935440063477e-01
9.307962656021118164e-01,6.920367479324340820e-02
8.258899697466404177e-07,9.999991655349731445e-01
1.073650039984386240e-07,9.999998807907104492e-01
7.051776628941297531e-04,9.992947578430175781e-01
7.943530678749084473e-01,2.056470066308975220e-01
9.964364767074584961e-01,3.563572186976671219e-03
9.959108829498291016e-01,4.089147318154573441e-03
1.733436994254589081e-02,9.826656579971313477e-01
3.974218998337164521e-06,9.999960660934448242e-01
9.500955343246459961e-01,4.990446940064430237e-02
9.999996423721313477e-01,3.263726853219850454e-07
5.640028715133666992e-01,4.359971284866333008e-01
2.047209069132804871e-03,9.979528188705444336e-01
1.095694390253199035e-12,1.000000000000000000e+00
1.050490391207858920e-04,9.998949766159057617e-01
9.994780421257019043e-01,5.219458835199475288e-04
9.991005659103393555e-01,8.995060343295335770e-04
4.830422401428222656e-01,5.169578194618225098e-01
2.888668775558471680e-01,7.111331224441528320e-01
9.977743029594421387e-01,2.225713105872273445e-03
9.941199421882629395e-01,5.880081560462713242e-03
9.388191103935241699e-01,6.118081882596015930e-02
5.757324099540710449e-01,4.242675304412841797e-01
9.030594825744628906e-01,9.694048762321472168e-02
5.857304930686950684e-01,4.142695367336273193e-01
7.484782934188842773e-01,2.515217363834381104e-01
2.265355437994003296e-01,7.734644412994384766e-01
5.259840918370173313e-07,9.999995231628417969e-01
9.999969005584716797e-01,3.124499471596209332e-06
9.999576807022094727e-01,4.228808029438368976e-05
1.000000000000000000e+00,2.917722452533411115e-10
5.000224802643060684e-03,9.949997663497924805e-01
3.470255194315541303e-08,1.000000000000000000e+00
9.994186162948608398e-01,5.814018659293651581e-04
9.928205609321594238e-01,7.179430685937404633e-03
9.409915804862976074e-01,5.900834500789642334e-02
1.055939719080924988e-01,8.944060206413269043e-01
4.923866689205169678e-01,5.076133608818054199e-01
8.286280632019042969e-01,1.713719666004180908e-01
7.177190855145454407e-03,9.928227663040161133e-01
1.072448940249159932e-04,9.998927116394042969e-01
1.256847474724054337e-02,9.874315261840820312e-01
9.966621398925781250e-01,3.337890142574906349e-03
6.134411096572875977e-01,3.865588903427124023e-01
8.053706884384155273e-01,1.946292966604232788e-01
8.199042833556546839e-11,1.000000000000000000e+00
9.997097849845886230e-01,2.902125997934490442e-04
9.995398521423339844e-01,4.602256522048264742e-04
9.997034668922424316e-01,2.965299063362181187e-04
6.851546240083106198e-12,1.000000000000000000e+00
9.992569088935852051e-01,7.431109552271664143e-04
9.981157779693603516e-01,1.884254510514438152e-03
9.999848604202270508e-01,1.518631870567332953e-05
1.121622230857610703e-02,9.887837767601013184e-01
9.999734163284301758e-01,2.663269879121799022e-05
9.935135245323181152e-01,6.486449390649795532e-03
9.998327493667602539e-01,1.672629878157749772e-04
3.113322743987537428e-19,1.000000000000000000e+00
1.000000000000000000e+00,3.651224960202900550e-38
1.000000000000000000e+00,3.651224960202900550e-38
1.000000000000000000e+00,3.779373617378190758e-32
1.394207991244067468e-12,1.000000000000000000e+00
1.836542040109634399e-01,8.163458108901977539e-01
4.655956872738897800e-04,9.995343685150146484e-01
9.814516901969909668e-01,1.854832656681537628e-02
9.921000599861145020e-01,7.899903692305088043e-03
6.409307122230529785e-01,3.590693175792694092e-01
5.061148549430072308e-04,9.994938373565673828e-01
5.775529425591230392e-03,9.942244887351989746e-01
5.969063043594360352e-01,4.030936956405639648e-01
4.927239716053009033e-01,5.072759985923767090e-01
3.834063875274296151e-07,9.999996423721313477e-01
2.492895908653736115e-02,9.750710129737854004e-01
8.296839660033583641e-04,9.991703033447265625e-01
5.037820339202880859e-01,4.962179660797119141e-01
9.943047165870666504e-01,5.695214960724115372e-03
9.356517195701599121e-01,6.434826552867889404e-02
6.025962322752135506e-16,1.000000000000000000e+00
3.063980042934417725e-01,6.936019659042358398e-01
9.972744584083557129e-01,2.725551370531320572e-03
9.997176527976989746e-01,2.822823589667677879e-04
3.186876540439698147e-07,9.999996423721313477e-01
2.867752527890843339e-06,9.999971389770507812e-01
6.240227222442626953e-01,3.759772479534149170e-01
9.404955506324768066e-01,5.950449779629707336e-02
9.999582767486572266e-01,4.177168739261105657e-05
1.586500729899853468e-06,9.999984502792358398e-01
1.100331428460776806e-05,9.999890327453613281e-01
9.300189018249511719e-01,6.998105347156524658e-02
9.832729101181030273e-01,1.672705635428428650e-02
4.331200718879699707e-01,5.668799281120300293e-01
1.647000573575496674e-02,9.835299849510192871e-01
8.130574226379394531e-01,1.869425922632217407e-01
9.711069464683532715e-01,2.889313735067844391e-02
9.424172639846801758e-01,5.758268758654594421e-02
4.556343425065279007e-03,9.954437017440795898e-01
9.989363551139831543e-01,1.063695293851196766e-03
2.139543415978550911e-03,9.978604912757873535e-01
2.622005715966224670e-02,9.737799763679504395e-01
3.344443819108811056e-11,1.000000000000000000e+00
1.654492371017113328e-05,9.999834299087524414e-01
9.842903017997741699e-01,1.570966653525829315e-02
1.439535757526755333e-03,9.985604882240295410e-01
9.979826211929321289e-01,2.017353195697069168e-03
9.788678884506225586e-01,2.113205939531326294e-02
7.400450855493545532e-02,9.259954690933227539e-01
7.229122519493103027e-02,9.277087450027465820e-01
9.924553632736206055e-01,7.544587366282939911e-03
1.000000000000000000e+00,1.246274658739216848e-20
8.009178042411804199e-01,1.990821510553359985e-01
4.036083221435546875e-01,5.963916778564453125e-01
5.131618380546569824e-01,4.868381619453430176e-01
9.999877214431762695e-01,1.229045938089257106e-05
9.905607104301452637e-01,9.439244866371154785e-03
2.144499272108078003e-01,7.855500578880310059e-01
1.000000000000000000e+00,4.302518341603445151e-10
1.000000000000000000e+00,4.373122697298725825e-11
1.000000000000000000e+00,1.691716735747726019e-33
1.094103697687387466e-02,9.890590310096740723e-01
9.962970614433288574e-01,3.702928079292178154e-03
8.916403055191040039e-01,1.083597317337989807e-01
9.101371765136718750e-01,8.986278623342514038e-02
6.068905591964721680e-01,3.931094110012054443e-01
9.984447360038757324e-01,1.555280410684645176e-03
9.346724748611450195e-01,6.532754749059677124e-02
8.873257040977478027e-01,1.126742810010910034e-01
1.239572056110915810e-10,1.000000000000000000e+00
9.271363019943237305e-01,7.286363840103149414e-02
8.541193604469299316e-01,1.458806544542312622e-01
8.610550165176391602e-01,1.389449983835220337e-01
7.952972737257368863e-06,9.999920129776000977e-01
9.991196990013122559e-01,8.803247474133968353e-04
9.974188804626464844e-01,2.581127453595399857e-03
9.994062185287475586e-01,5.937748937867581844e-04
4.191301465034484863e-01,5.808698534965515137e-01
9.690487384796142578e-01,3.095129504799842834e-02
9.949625730514526367e-01,5.037441849708557129e-03
9.951428174972534180e-01,4.857251886278390884e-03
3.288551170044229366e-06,9.999966621398925781e-01
9.981504082679748535e-01,1.849616877734661102e-03
9.992005228996276855e-01,7.995009655132889748e-04
9.969135522842407227e-01,3.086474258452653885e-03
2.634887583553791046e-03,9.973651766777038574e-01
2.609981000423431396e-01,7.390018701553344727e-01
9.945319890975952148e-01,5.467954091727733612e-03
8.924314975738525391e-01,1.075685098767280579e-01
4.068538041190894461e-12,1.000000000000000000e+00
1.026250198483467102e-01,8.973750472068786621e-01
9.261375069618225098e-01,7.386253774166107178e-02
9.940252900123596191e-01,5.974768195301294327e-03
9.999909400939941406e-01,9.035287803271785378e-06
9.999924898147583008e-01,7.453175840055337176e-06
7.877554297447204590e-01,2.122446149587631226e-01
9.993237257003784180e-01,6.762738339602947235e-04
1.515896320343017578e-01,8.484103083610534668e-01
9.477971792221069336e-01,5.220274627208709717e-02
9.947316646575927734e-01,5.268363747745752335e-03
8.270832300186157227e-01,1.729167550802230835e-01
8.188747167587280273e-01,1.811253130435943604e-01
8.807827830314636230e-01,1.192172244191169739e-01
9.963350296020507812e-01,3.664902644231915474e-03
8.846761584281921387e-01,1.153238937258720398e-01
7.174722850322723389e-04,9.992825388908386230e-01
9.843813180923461914e-01,1.561867259442806244e-02
9.776037931442260742e-01,2.239624224603176117e-02
9.979208111763000488e-01,2.079236553981900215e-03
2.335399585717823356e-06,9.999976158142089844e-01
1.480443123728036880e-02,9.851955175399780273e-01
7.529079318046569824e-01,2.470920681953430176e-01
6.646590828895568848e-01,3.353408575057983398e-01
9.724129438400268555e-01,2.758699655532836914e-02
7.612950412294594571e-06,9.999923706054687500e-01
6.621747463941574097e-02,9.337825179100036621e-01
9.966282248497009277e-01,3.371766535565257072e-03
9.966372251510620117e-01,3.362768562510609627e-03
9.777514934539794922e-01,2.224850095808506012e-02
7.786592096090316772e-02,9.221341013908386230e-01
4.390285757835954428e-04,9.995610117912292480e-01
9.999992847442626953e-01,7.358182187999773305e-07
9.999992847442626953e-01,6.890560371175524779e-07
7.716951966285705566e-01,2.283047586679458618e-01
4.737383055286592537e-11,1.000000000000000000e+00
9.727436900138854980e-01,2.725627087056636810e-02
9.999619722366333008e-01,3.797490717261098325e-05
9.999932050704956055e-01,6.824171123298583552e-06
7.742731802928837226e-12,1.000000000000000000e+00
9.994668364524841309e-01,5.331285065039992332e-04
9.961674809455871582e-01,3.832532791420817375e-03
9.974858760833740234e-01,2.514095045626163483e-03
3.413141436148237062e-10,1.000000000000000000e+00
2.624615857982348643e-09,1.000000000000000000e+00
1.756500452756881714e-02,9.824350476264953613e-01
8.711642026901245117e-01,1.288358122110366821e-01
9.656608700752258301e-01,3.433909267187118530e-02
9.979934692382812500e-01,2.006602240726351738e-03
5.322560667991638184e-03,9.946774244308471680e-01
7.841215729713439941e-01,2.158783972263336182e-01
8.285699486732482910e-01,1.714300066232681274e-01
9.909663200378417969e-01,9.033686481416225433e-03
2.463472192175686359e-04,9.997536540031433105e-01
9.783746600151062012e-01,2.162525989115238190e-02
9.785903096199035645e-01,2.140972949564456940e-02
9.954783320426940918e-01,4.521674010902643204e-03
1.246728609238800800e-09,1.000000000000000000e+00
9.278229475021362305e-01,7.217705249786376953e-02
2.677083909511566162e-01,7.322915792465209961e-01
9.041129946708679199e-01,9.588699787855148315e-02
2.061200490288683795e-07,9.999997615814208984e-01
3.442855245339160319e-08,1.000000000000000000e+00
1.000000000000000000e+00,2.793032138784967992e-27
1.163718849420547485e-02,9.883628487586975098e-01
9.996540546417236328e-01,3.459319123066961765e-04
1.396680204379663337e-06,9.999985694885253906e-01
9.997357726097106934e-01,2.641882165335118771e-04
9.873763322830200195e-01,1.262373663485050201e-02
9.997318387031555176e-01,2.681927289813756943e-04
4.342495463788509369e-03,9.956575632095336914e-01
9.999997615814208984e-01,2.358081019337987527e-07
9.954422712326049805e-01,4.557775333523750305e-03
9.998798370361328125e-01,1.201871200464665890e-04
9.996168613433837891e-01,3.830625792033970356e-04
1.000000000000000000e+00,6.677590036474612134e-09
9.999998807907104492e-01,1.323329001934325788e-07
9.998791217803955078e-01,1.209159308928065002e-04
4.045717716394392482e-08,1.000000000000000000e+00
5.006251740269362926e-04,9.994993209838867188e-01
1.000000000000000000e+00,2.578038301257157028e-23
1.000000000000000000e+00,3.651224960202900550e-38
9.925236105918884277e-01,7.476358674466609955e-03
4.263065159320831299e-01,5.736934542655944824e-01
9.955906867980957031e-01,4.409374669194221497e-03
9.857969880104064941e-01,1.420296356081962585e-02
4.714836478233337402e-01,5.285164117813110352e-01
8.916802851643979011e-10,1.000000000000000000e+00
9.999992847442626953e-01,6.558398126799147576e-07
9.999992847442626953e-01,7.258778964569501113e-07
9.998221993446350098e-01,1.778772129910066724e-04
8.039913140237331390e-03,9.919601082801818848e-01
9.925442934036254883e-01,7.455765735357999802e-03
9.130026698112487793e-01,8.699733018875122070e-02
9.957849383354187012e-01,4.215051885694265366e-03
9.720730304252356291e-05,9.999027252197265625e-01
3.635137677192687988e-01,6.364862322807312012e-01
4.645383730530738831e-02,9.535461664199829102e-01
5.876142239458204131e-08,1.000000000000000000e+00
5.220899581909179688e-01,4.779100418090820312e-01
9.957258701324462891e-01,4.274162463843822479e-03
7.779248058795928955e-03,9.922206997871398926e-01
8.915261030197143555e-01,1.084738820791244507e-01
3.371093551876591654e-14,1.000000000000000000e+00
1.794065121953785681e-15,1.000000000000000000e+00
2.264500223100185394e-02,9.773550629615783691e-01
1.075683012604713440e-01,8.924316763877868652e-01
4.058403894305229187e-02,9.594159126281738281e-01
4.517228603363037109e-01,5.482771396636962891e-01
1.167236405308358371e-06,9.999988079071044922e-01
3.866290748119354248e-01,6.133709549903869629e-01
6.111646443605422974e-02,9.388835430145263672e-01
9.345054626464843750e-01,6.549456715583801270e-02
7.808998823165893555e-01,2.191000729799270630e-01
3.549831360578536987e-02,9.645017385482788086e-01
4.158852817681690794e-08,1.000000000000000000e+00
2.203447184001561254e-05,9.999779462814331055e-01
8.295764786225845455e-08,9.999998807907104492e-01
5.381395884462847334e-10,1.000000000000000000e+00
7.925706313471891917e-09,1.000000000000000000e+00
2.757303882390260696e-04,9.997242093086242676e-01
6.916680335998535156e-01,3.083319365978240967e-01
1.410521477396287082e-08,1.000000000000000000e+00
1.792116871568438796e-10,1.000000000000000000e+00
9.999992847442626953e-01,7.609180556755745783e-07
9.531503915786743164e-01,4.684955254197120667e-02
4.109971821308135986e-01,5.890027880668640137e-01
7.886429429054260254e-01,2.113570570945739746e-01
9.998793601989746094e-01,1.206148954224772751e-04
9.262413368560373783e-04,9.990737438201904297e-01
9.973933696746826172e-01,2.606616821140050888e-03
1.237331517040729523e-02,9.876267313957214355e-01
7.413315773010253906e-01,2.586683928966522217e-01
9.921604990959167480e-01,7.839463651180267334e-03
9.434672594070434570e-01,5.653271824121475220e-02
3.612989685208845003e-09,1.000000000000000000e+00
9.972888231277465820e-01,2.711192239075899124e-03
7.235606312751770020e-01,2.764393687248229980e-01
1.000000000000000000e+00,3.839405593453193433e-08
6.687247869167911585e-14,1.000000000000000000e+00
5.591286984138297981e-17,1.000000000000000000e+00
7.537907797949827682e-12,1.000000000000000000e+00
9.381126761436462402e-01,6.188737973570823669e-02
8.717235326766967773e-01,1.282764077186584473e-01
9.502003192901611328e-01,4.979968443512916565e-02
1.409568881172162946e-06,9.999985694885253906e-01
8.076323866844177246e-01,1.923676282167434692e-01
9.353416562080383301e-01,6.465836614370346069e-02
9.549485445022583008e-01,4.505140706896781921e-02
1.000000000000000000e+00,5.775904634096576316e-33
2.057416277239099145e-04,9.997943043708801270e-01
9.240522980690002441e-01,7.594764232635498047e-02
8.464177250862121582e-01,1.535822600126266479e-01
9.891039133071899414e-01,1.089608110487461090e-02
3.560368688239334833e-13,1.000000000000000000e+00
1.000000000000000000e+00,4.116526689253807046e-35
1.000000000000000000e+00,3.449411589695472458e-10
1.000000000000000000e+00,2.969861204223966710e-32
4.417753953021019697e-04,9.995581507682800293e-01
5.721417665481567383e-01,4.278582334518432617e-01
5.717325806617736816e-01,4.282674193382263184e-01
1.208540052175521851e-01,8.791459798812866211e-01
9.565023779869079590e-01,4.349765554070472717e-02
9.830963611602783203e-01,1.690367236733436584e-02
9.883191585540771484e-01,1.168079301714897156e-02
2.478552687534829602e-07,9.999997615814208984e-01
9.960795044898986816e-01,3.920509945601224899e-03
9.956900477409362793e-01,4.309917800128459930e-03
9.997145533561706543e-01,2.854066260624676943e-04
3.763243883181388583e-11,1.000000000000000000e+00
1.000000000000000000e+00,4.366140782252614372e-10
9.988850951194763184e-01,1.114893238991498947e-03
9.999949932098388672e-01,5.013931513531133533e-06
9.607514142990112305e-01,3.924861922860145569e-02
3.819792270660400391e-01,6.180208325386047363e-01
5.481733083724975586e-01,4.518267512321472168e-01
4.589554009726271033e-05,9.999541044235229492e-01
8.463252452202141285e-04,9.991536140441894531e-01
6.154854297637939453e-01,3.845145702362060547e-01
3.663516836240887642e-03,9.963364601135253906e-01
1.469441340304911137e-03,9.985305070877075195e-01
3.429744839668273926e-01,6.570255160331726074e-01
3.664899559225887060e-04,9.996335506439208984e-01
1.865690648555755615e-01,8.134309053421020508e-01
8.778411746025085449e-01,1.221587881445884705e-01
3.249881044030189514e-02,9.675012230873107910e-01
9.018102288246154785e-01,9.818976372480392456e-02
9.854243397712707520e-01,1.457568723708391190e-02
6.113399267196655273e-01,3.886601030826568604e-01
6.430496461689472198e-03,9.935694932937622070e-01
9.574304223060607910e-01,4.256962984800338745e-02
5.728839039802551270e-01,4.271160960197448730e-01
2.737330272793769836e-02,9.726267457008361816e-01
3.191310895545029780e-07,9.999996423721313477e-01
3.123264759778976440e-02,9.687673449516296387e-01
3.949884325265884399e-03,9.960501790046691895e-01
6.440033912658691406e-01,3.559966385364532471e-01
6.393463611602783203e-01,3.606535792350769043e-01
1.394605715177021921e-05,9.999860525131225586e-01
2.815451205506747101e-10,1.000000000000000000e+00
9.649049639701843262e-01,3.509498387575149536e-02
9.966333508491516113e-01,3.366625169292092323e-03
9.979807734489440918e-01,2.019228180870413780e-03
2.027730224654078484e-04,9.997972846031188965e-01
9.465152621269226074e-01,5.348467826843261719e-02
8.786714076995849609e-01,1.213286444544792175e-01
4.531938433647155762e-01,5.468061566352844238e-01
3.129953984171152115e-05,9.999686479568481445e-01
9.960905909538269043e-01,3.909362945705652237e-03
9.975649118423461914e-01,2.435047412291169167e-03
9.519577622413635254e-01,4.804227873682975769e-02
4.887793958187103271e-01,5.112205743789672852e-01
9.999672174453735352e-01,3.274926712037995458e-05
5.236504673957824707e-01,4.763495028018951416e-01
8.837502002716064453e-01,1.162498593330383301e-01
9.883201122283935547e-01,1.167995668947696686e-02
6.190622448921203613e-01,3.809377849102020264e-01
3.328770399093627930e-01,6.671229600906372070e-01
5.864471793174743652e-01,4.135528206825256348e-01
9.973592162132263184e-01,2.640773309394717216e-03
9.999992847442626953e-01,7.469382126146228984e-07
2.683114530555030797e-08,1.000000000000000000e+00
9.640101194381713867e-01,3.598982840776443481e-02
9.819924831390380859e-01,1.800753921270370483e-02
1.000000000000000000e+00,2.891319406117531798e-10
2.119174605468288064e-04,9.997881054878234863e-01
9.999997615814208984e-01,2.868064825634064618e-07
9.997645020484924316e-01,2.355033357162028551e-04
9.995864033699035645e-01,4.135759954806417227e-04
5.354093445930629969e-06,9.999946355819702148e-01
2.424532733857631683e-02,9.757546782493591309e-01
9.995471835136413574e-01,4.528277495410293341e-04
9.772906452417373657e-02,9.022709727287292480e-01
2.093543112277984619e-01,7.906456589698791504e-01
6.658262464043218642e-06,9.999933242797851562e-01
9.988904595375061035e-01,1.109526725485920906e-03
9.922573566436767578e-01,7.742701098322868347e-03
9.947180151939392090e-01,5.282055586576461792e-03
